zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
50466,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50049,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50034,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50212,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50002,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50481,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52248,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50277,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52646,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50026,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
51343,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50108,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50201,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52574,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52161,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52730,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52135,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52556,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52068,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52727,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50066,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52049,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50134,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50530,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52223,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52742,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52660,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52170,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50075,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52352,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52533,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50522,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52158,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50167,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50141,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52032,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
51347,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52328,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
51363,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50460,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50576,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50861,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50546,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50146,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52320,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50148,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50628,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52172,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52209,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50468,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
51058,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50519,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
51350,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52635,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52056,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50161,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50155,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52132,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52202,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52302,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52557,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50112,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52701,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50165,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52069,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
51232,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52560,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50216,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52601,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
51355,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50525,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50636,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52356,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50482,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52806,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52773,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52321,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50140,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50653,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52160,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50456,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52079,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52624,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52318,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52206,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50606,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50236,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
51341,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52314,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52334,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52309,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50862,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52045,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52159,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52405,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50441,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52076,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50629,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
51246,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50657,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52726,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50859,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52142,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50014,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50268,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50107,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52772,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50434,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52035,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50627,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52346,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50835,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52054,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52348,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52229,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52640,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52228,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52141,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
50669,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
52757,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.12578507774666728,0.07654993383835468,0.16613443135102937
